date;time;status;reference;description;assetType;type;isin;shares;price;amount;fee;tax;currency
2025-01-17;01:00:00;Executed;"N7BMLMVEPYRCZT9SRNIPWV";"Scalable Capital Broker savings plan";Cash;Deposit;;;;100,00;0,00;;EUR
2025-01-14;18:30:42;Executed;"SCALT3dmZJuDyov";"NVIDIA";Security;Buy;US67066G1040;5;127,44;-637,20;0,99;0,00;EUR
2025-01-14;01:00:00;Executed;"950107601";"Transferred with Deutsche Bank Mobile";Cash;Deposit;;;;1.500,00;0,00;;EUR
2025-01-13;15:09:09;Executed;"SCALYt8P6rrPX7q";"Leverage Shares 3x NVIDIA";Security;Buy;XS2820604770;5;48,998;-244,99;0,99;0,00;EUR
2025-01-13;14:06:25;Executed;"SCALY3NAuAoZ5sE";"iShares S&P 500 Information Technology Sector (Acc)";Security;Savings plan;IE00B3WJKG14;3,112;32,125;-99,973;0,00;0,00;EUR
2025-01-13;13:53:24;Executed;"SCALFmnGDUJY9hF";"Apple";Security;Savings plan;US0378331005;0,867;230,55;-199,8868;0,00;0,00;EUR
2025-01-13;13:39:33;Executed;"SCALVvEsU6VqRv8";"iShares Physical Silver ETC (Acc)";Security;Savings plan;IE00B4NCWG09;8,992;27,802;-249,9955;0,00;0,00;EUR
2025-01-13;13:26:35;Executed;"SCALiK2A98RAWVv";"Taiwan Semiconductor Manufact. ADR";Security;Savings plan;US8740391003;1,013;197,40;-199,9661;0,00;0,00;EUR
2025-01-13;10:28:08;Cancelled;"SCALTp8Joxf7DpT";"Leverage Shares 3x NVIDIA";Security;Buy;XS2820604770;0;0,00;0,00;0,00;0,00;EUR
2025-01-13;09:43:04;Cancelled;"SCALipVmZ3CVgvB";"Leverage Shares 3x NVIDIA";Security;Sell;XS2820604770;0;0,00;0,00;0,00;0,00;EUR
2025-01-13;09:42:54;Cancelled;"SCALNkwrbUzZ886";"Leverage Shares 3x NVIDIA";Security;Sell;XS2820604770;0;0,00;0,00;0,00;0,00;EUR
2025-01-13;09:42:40;Cancelled;"SCALeVmZpK2pa6B";"Leverage Shares 3x NVIDIA";Security;Buy;XS2820604770;0;0,00;0,00;0,00;0,00;EUR
2025-01-13;01:00:00;Executed;"WWEK 36921018";"Taiwan Semiconductor Manufact. ADR";Cash;Distribution;US8740391003;;;1,96;0,00;0,00;EUR
2025-01-10;15:37:44;Executed;"SCALhXUbsBby1aS";"iShares Blockchain Technology (Acc)";Security;Buy;IE000RDRMSD1;27;12,058;-325,5659;0,00;0,00;EUR
2025-01-10;15:03:12;Cancelled;"SCALGYgkaqJzf2m";"Leverage Shares 3x NVIDIA";Security;Buy;XS2820604770;0;0,00;0,00;0,00;0,00;EUR
2025-01-10;14:23:32;Executed;"SCALoL3f6QnVvFH";"Leverage Shares 3x NVIDIA";Security;Buy;XS2820604770;5;57,00;-285,00;0,99;0,00;EUR
2025-01-10;11:50:28;Executed;"SCALteRrNzYE5pQ";"Invesco MSCI World (Acc)";Security;Savings plan;IE00B60SX394;0,975;112,76;-109,941;0,00;0,00;EUR
2025-01-10;11:17:40;Executed;"SCALk3jARMhxtqz";"Xtrackers Artificial Intelligence & Big Data (Acc)";Security;Savings plan;IE00BGV5VN51;0,73;136,90;-99,937;0,00;0,00;EUR
2025-01-10;11:14:32;Executed;"SCALLBAvpEZBviu";"Leverage Shares 3x Long Artificial Intelligence (Acc)";Security;Savings plan;XS2779861751;3,796;26,34;-99,9866;0,00;0,00;EUR
2025-01-10;11:09:08;Executed;"SCALL8pNACktnNZ";"Advanced Micro Devices";Security;Savings plan;US0079031078;1,298;115,54;-149,9709;0,00;0,00;EUR
2025-01-10;11:06:42;Executed;"SCALe9hFPzgsyhb";"Vanguard S&P 500 (Dist)";Security;Savings plan;IE00B3XXRP09;2,301;108,62;-249,9346;0,00;0,00;EUR
2025-01-10;01:00:00;Executed;"KFMFUTFCHV91SWHTBFB1KD";"Scalable Capital Broker 4x savings plan";Cash;Deposit;;;;750,00;0,00;;EUR
2025-01-09;01:00:00;Executed;"4WY263R1E6YSDSGAZRJEUG";"Scalable Capital Broker 5x savings plan";Cash;Deposit;;;;710,00;0,00;;EUR
2025-01-07;16:38:23;Cancelled;"SCALVtdz8noCsex";"Leverage Shares 3x NVIDIA";Security;Buy;XS2820604770;0;0,00;0,00;0,00;0,00;EUR
2025-01-07;16:37:59;Executed;"SCALR6YQvzXHUug";"Leverage Shares 3x NVIDIA";Security;Buy;XS2820604770;5;63,725;-318,625;0,99;0,00;EUR
2025-01-07;16:01:15;Executed;"SCALmsxfQbuC8Vh";"Leverage Shares 3x NVIDIA";Security;Buy;XS2820604770;10;68,57;-685,70;0,99;0,00;EUR
2025-01-07;16:00:26;Cancelled;"SCALNggsmBz5pz6";"NVIDIA";Security;Buy;US67066G1040;0;0,00;0,00;0,00;0,00;EUR
2025-01-07;14:17:58;Executed;"SCAL4JPyNVmdXbT";"Microsoft";Security;Savings plan;US5949181045;0,847;412,75;-349,5992;0,00;0,00;EUR
2025-01-07;13:31:42;Executed;"SCALeWxhDxJXxGN";"ASML Holding";Security;Savings plan;NL0010273215;0,268;745,30;-199,7404;0,00;0,00;EUR
2025-01-07;11:15:28;Cancelled;"SCAL3kT7hvdATVN";"Leverage Shares 3x NVIDIA";Security;Sell;XS2820604770;0;0,00;0,00;0,00;0,00;EUR
2025-01-06;16:57:54;Executed;"SCALYVycdRsjaoh";"Leverage Shares 3x NVIDIA";Security;Sell;XS2820604770;2;76,81;153,62;0,99;0,00;EUR
2025-01-06;15:59:52;Executed;"SCALQGFc1FLLyQQ";"Leverage Shares 3x NVIDIA";Security;Sell;XS2820604770;8;74,055;592,44;0,99;0,00;EUR
2025-01-06;11:46:40;Executed;"SCALRJhZB8AdkW5";"Broadcom";Security;Savings plan;US11135F1012;0,438;228,05;-99,8859;0,00;0,00;EUR
2025-01-06;11:45:09;Executed;"SCALspotbD8ddwV";"Intel Corp";Security;Savings plan;US4581401001;4,981;20,075;-99,9935;0,00;0,00;EUR
2025-01-06;11:31:02;Executed;"SCALs2Miz8KMk8K";"WisdomTree S&P 500 5x Daily Leveraged";Security;Savings plan;XS2771643025;2,961;33,77;-99,9929;0,00;0,00;EUR
2025-01-06;11:24:07;Executed;"SCAL4teWjPPN4qN";"Xtrackers MSCI World (Acc)";Security;Savings plan;IE00BJ0KDQ92;1,04;115,365;-119,9796;0,00;0,00;EUR
2025-01-06;11:19:18;Executed;"SCALifDft8hU3nF";"Meta Platforms A";Security;Savings plan;US30303M1027;0,17;587,80;-99,926;0,00;0,00;EUR
2025-01-06;09:47:01;Cancelled;"SCAL63L9j5ii9dC";"Leverage Shares 3x NVIDIA";Security;Sell;XS2820604770;0;0,00;0,00;0,00;0,00;EUR
2025-01-06;01:00:00;Executed;"VT4YUGZNWLEF348D9YPSMA";"Scalable Capital Broker 2x savings plan";Cash;Deposit;;;;550,00;0,00;;EUR
2025-01-03;01:00:00;Executed;"2RQN7N66FKJNJB4LVLRFAQ";"Scalable Capital Broker 5x savings plan";Cash;Deposit;;;;520,00;0,00;;EUR
2025-01-02;15:32:20;Executed;"SCALkp1WLPnG5gK";"Amazon.com";Security;Sell;US0231351067;1;217,00;217,00;0,99;0,00;EUR
2025-01-02;11:59:52;Executed;"SCALPdbYUxckKGY";"Apple";Security;Savings plan;US0378331005;0,823;242,90;-199,9067;0,00;0,00;EUR
2025-01-02;11:59:23;Executed;"SCALQWP9e8kgzh9";"NVIDIA";Security;Savings plan;US67066G1040;1,517;131,82;-199,9709;0,00;0,00;EUR
2025-01-02;11:39:28;Executed;"SCALMT95Q9FzF7b";"iShares Core S&P 500 (Acc)";Security;Savings plan;IE00B5BMR087;0,411;607,88;-249,8386;0,00;0,00;EUR
2025-01-02;11:11:06;Executed;"SCALMd7nStt81YQ";"Amazon.com";Security;Savings plan;US0231351067;0,933;214,20;-199,8486;0,00;0,00;EUR
2025-01-02;11:05:03;Executed;"SCALUcc5v3xpS1N";"Xtrackers Nasdaq 100 (Acc)";Security;Savings plan;IE00BMFKG444;2,117;47,23;-99,9859;0,00;0,00;EUR
